-33.8757262952 -18.4761684932 -21.3379680095 -36.7400622764 -34.779487883 1.35239792622
43.9376818176 19.3986586408 28.079425957 -14.1942837487 -43.7347832394 2.79716811989
-13.5250713897 -17.5292872364 -13.3090707358 12.3367070003 0.421830604948 2.56168977135
2.5035030362 21.3343279401 27.0594659778 -4.28260420854 35.7621014594 0.861399726918
30.3494114574 -14.212580029 0.487318194526 15.6303112435 -37.509210049 3.08085954085
-28.0149132854 9.12795590988 26.5743588214 -23.5613643446 -17.6650342377 2.50006702912
-0.284559822482 28.0723216967 7.20456533292 30.8031483457 -41.8260970402 3.40894861954
13.0734061913 41.6220746103 -6.95529481297 -45.5260435922 -48.5976997255 1.2117884804
-5.04656048634 -17.1466809787 15.5541906094 -3.32375554003 -33.6215975623 0.660473173757
-44.0391772281 -48.0029620353 48.0256801985 14.5597707014 -16.0349164333 2.06157707347
-3.67065200508 18.4646675415 31.89737605 -47.1670407465 -25.460547751 2.32560610049
-47.4886770817 -45.0756156502 -6.71583064008 38.2922847459 -18.564761757 2.88941426356
36.0918066971 -12.7726478111 -19.7448494183 -4.2660202851 0.667976652849 2.37732317883
41.5579623576 46.8878300474 -25.7024746135 11.2073731784 -14.5377446876 1.20206215293
21.852360212 -25.5698769173 49.6895753895 47.3127597294 -12.8826653834 3.7628540751
13.4823742129 -30.1312748922 8.48815379945 -41.1282504396 -9.5873868405 1.87683937394
-32.966145853 -24.0204976505 -1.0986905263 -28.2963013366 37.8022009275 3.4466275204
32.9626831565 17.0941559587 8.91298289915 33.2491824891 -32.512579966 0.768562961563
-24.9646473433 -46.3718802923 43.1879878137 1.85150317605 -4.98212447937 0.698399276862
44.1504310595 11.3113488334 37.0594133468 -20.4581521228 -8.32427859186 3.35332384064
-16.5656110007 -7.88238852409 -4.64452887564 15.5940196801 16.6726082558 0.912666544645
42.9345525046 -22.7524732955 -21.0719059079 -25.7303891825 -44.1713524613 3.83592420479
17.4134168484 -10.2888818136 29.6799631859 -36.2847321854 21.678545136 1.94797696227
8.62626713889 45.2266673209 -11.2754734718 -16.9333054741 -30.510159129 2.04462443265
18.8637994018 27.838311708 -35.4250585428 -16.8926759306 25.4056853611 1.94314237535
-15.9983554384 2.67147673973 -37.0581717495 3.77403265283 30.7059130482 3.97119943884
-21.2300130998 31.3628327872 32.1559751092 -44.1315866253 -44.4293027164 3.16798138071
-9.6617155622 18.8281217956 -8.59234419063 19.8557106303 -30.4637525208 0.80411287429
-14.8633070313 38.9292966028 -31.2514351391 -4.3772607393 -36.1757179613 1.51773135256
-5.61446224332 39.8322790583 -27.7604540735 -42.3008437564 30.0823886423 1.90793462915
23.5635030699 -11.1822758944 35.0369680266 21.9954646665 8.81658297474 2.01007984912
1.97986659133 46.6633960675 39.8140009797 -25.012599836 -4.8951823136 3.59282084536
-45.3422035299 -4.76781757232 15.2190105525 -25.7082591512 -30.9654087469 1.65558552964
